timestamp,facility_id,device_id,energy_kwh,operational_load,temperature_c,utilization_percent
2026-07-10 02:00:00,3,8,43.97,43.89,22.87,46.41
2026-07-10 02:00:00,3,9,23.12,44.18,22.87,40.27
2026-07-10 02:00:00,4,10,34.31,41.6,22.87,34.98
2026-07-10 02:00:00,4,11,26.79,38.35,22.87,42.56
2026-07-10 02:00:00,4,12,33.24,43.59,22.87,42.65
2026-07-10 03:00:00,1,1,37.84,41.03,22.06,41.68
2026-07-10 03:00:00,1,2,29.04,38.39,22.06,45.47
2026-07-10 03:00:00,1,3,14.95,50.89,22.06,48.09
2026-07-10 03:00:00,2,4,47.25,34.17,22.06,37.97
2026-07-10 03:00:00,2,5,37.24,40.81,22.06,44.76
2026-07-10 03:00:00,2,6,20.69,36.3,22.06,37.3
2026-07-10 03:00:00,3,7,46.55,34.63,22.06,37.58
2026-07-10 03:00:00,3,8,44.71,35.89,22.06,39.62
2026-07-10 03:00:00,3,9,21.13,43.78,22.06,39.78
2026-07-10 03:00:00,4,10,31.92,30.58,22.06,30.05
2026-07-10 03:00:00,4,11,25.25,57.51,22.06,51.63
2026-07-10 03:00:00,4,12,39.36,33.86,22.06,37.4
2026-07-10 04:00:00,1,1,34.26,40.36,21.54,34.65
2026-07-10 04:00:00,1,2,28.09,35.8,21.54,33.16
2026-07-10 04:00:00,1,3,16.2,35.67,21.54,40.4
2026-07-10 04:00:00,2,4,44.99,53.48,21.54,50.28
2026-07-10 04:00:00,2,5,36.82,49.55,21.54,43.52
2026-07-10 04:00:00,2,6,21.55,52.96,21.54,48.42
2026-07-10 04:00:00,3,7,49.14,54.19,21.54,54.4
2026-07-10 04:00:00,3,8,40.69,48.29,21.54,47.8
2026-07-10 04:00:00,3,9,22.87,44.75,21.54,39.58
2026-07-10 04:00:00,4,10,33.32,45.11,21.54,40.54
2026-07-10 04:00:00,4,11,26.34,43.78,21.54,39.15
2026-07-10 04:00:00,4,12,42.12,39.72,21.54,43.58
2026-07-10 05:00:00,1,1,37.62,29.59,24.0,35.55
2026-07-10 05:00:00,1,2,29.12,43.52,24.0,38.34
2026-07-10 05:00:00,1,3,14.78,34.42,24.0,33.84
2026-07-10 05:00:00,2,4,42.32,44.96,24.0,45.47
2026-07-10 05:00:00,2,5,37.78,55.88,24.0,49.78
2026-07-10 05:00:00,2,6,16.97,38.06,24.0,46.91
2026-07-10 05:00:00,3,7,51.51,43.44,24.0,42.87
2026-07-10 05:00:00,3,8,38.91,48.06,24.0,43.57
2026-07-10 05:00:00,3,9,18.58,33.68,24.0,38.07
2026-07-10 05:00:00,4,10,26.58,42.96,24.0,39.68
2026-07-10 05:00:00,4,11,26.19,48.05,24.0,46.27
2026-07-10 05:00:00,4,12,37.98,34.79,24.0,41.66
2026-07-10 06:00:00,1,1,54.67,63.85,24.42,65.93
2026-07-10 06:00:00,1,2,48.03,49.61,24.42,58.26
2026-07-10 06:00:00,1,3,21.52,57.26,24.42,60.35
2026-07-10 06:00:00,2,4,58.85,61.11,24.42,62.19
2026-07-10 06:00:00,2,5,48.06,51.12,24.42,46.85
2026-07-10 06:00:00,2,6,25.3,55.9,24.42,55.63
2026-07-10 06:00:00,3,7,74.76,58.86,24.42,59.57
2026-07-10 06:00:00,3,8,56.14,64.79,24.42,59.45
2026-07-10 06:00:00,3,9,30.73,53.23,24.42,52.83
2026-07-10 06:00:00,4,10,43.93,54.09,24.42,57.01
2026-07-10 06:00:00,4,11,40.24,50.39,24.42,52.52
2026-07-10 06:00:00,4,12,50.78,53.23,24.42,50.61
2026-07-10 07:00:00,1,1,52.27,62.13,25.67,64.79
2026-07-10 07:00:00,1,2,37.94,56.37,25.67,53.93
2026-07-10 07:00:00,1,3,23.6,53.92,25.67,54.5
2026-07-10 07:00:00,2,4,64.57,54.78,25.67,49.97
2026-07-10 07:00:00,2,5,49.5,60.1,25.67,57.34
2026-07-10 07:00:00,2,6,26.55,55.08,25.67,53.26
2026-07-10 07:00:00,3,7,69.83,70.79,25.67,67.7
2026-07-10 07:00:00,3,8,53.36,63.24,25.67,66.14
2026-07-10 07:00:00,3,9,30.51,59.91,25.67,59.64
2026-07-10 07:00:00,4,10,42.55,54.48,25.67,55.46
2026-07-10 07:00:00,4,11,35.21,59.55,25.67,61.62
2026-07-10 07:00:00,4,12,51.35,57.73,25.67,55.1
2026-07-10 08:00:00,1,1,55.5,53.54,25.64,56.36
2026-07-10 08:00:00,1,2,36.55,54.08,25.64,56.45
2026-07-10 08:00:00,1,3,21.72,56.35,25.64,55.06
2026-07-10 08:00:00,2,4,57.08,53.25,25.64,47.01
2026-07-10 08:00:00,2,5,50.16,59.24,25.64,58.13
2026-07-10 08:00:00,2,6,26.18,52.61,25.64,52.72
2026-07-10 08:00:00,3,7,71.56,50.98,25.64,54.94
2026-07-10 08:00:00,3,8,61.24,57.5,25.64,60.4
2026-07-10 08:00:00,3,9,27.0,48.23,25.64,51.93
2026-07-10 08:00:00,4,10,42.63,60.74,25.64,64.95
2026-07-10 08:00:00,4,11,41.96,52.86,25.64,51.79
2026-07-10 08:00:00,4,12,53.09,49.68,25.64,49.42
2026-07-10 09:00:00,1,1,82.79,80.75,28.22,77.87
2026-07-10 09:00:00,1,2,60.0,84.08,28.22,80.9
2026-07-10 09:00:00,1,3,30.01,78.59,28.22,76.34
2026-07-10 09:00:00,2,4,93.97,69.21,28.22,72.0
2026-07-10 09:00:00,2,5,66.53,74.21,28.22,78.54
2026-07-10 09:00:00,2,6,35.82,82.86,28.22,82.95
2026-07-10 09:00:00,3,7,102.74,83.42,28.22,80.95
2026-07-10 09:00:00,3,8,76.07,76.62,28.22,77.07
2026-07-10 09:00:00,3,9,39.6,75.52,28.22,75.03
2026-07-10 09:00:00,4,10,72.41,77.13,28.22,76.14
2026-07-10 09:00:00,4,11,55.57,85.14,28.22,85.68
2026-07-10 09:00:00,4,12,72.36,81.62,28.22,81.9
2026-07-10 10:00:00,1,1,80.52,73.09,27.22,79.24
2026-07-10 10:00:00,1,2,58.42,77.42,27.22,77.03
2026-07-10 10:00:00,1,3,30.78,81.37,27.22,80.48
2026-07-10 10:00:00,2,4,89.74,69.74,27.22,72.59
2026-07-10 10:00:00,2,5,68.39,82.86,27.22,79.65
2026-07-10 10:00:00,2,6,37.64,82.65,27.22,82.78
2026-07-10 10:00:00,3,7,108.44,86.11,27.22,83.28
2026-07-10 10:00:00,3,8,79.8,70.46,27.22,74.34
2026-07-10 10:00:00,3,9,38.01,82.54,27.22,79.83
2026-07-10 10:00:00,4,10,69.48,72.68,27.22,74.93
2026-07-10 10:00:00,4,11,53.07,70.56,27.22,71.23
2026-07-10 10:00:00,4,12,73.77,72.27,27.22,72.05
2026-07-10 11:00:00,1,1,90.72,83.79,30.38,85.75
2026-07-10 11:00:00,1,2,63.29,77.51,30.38,81.32
2026-07-10 11:00:00,1,3,31.59,70.23,30.38,76.38
2026-07-10 11:00:00,2,4,101.6,72.79,30.38,73.72
2026-07-10 11:00:00,2,5,67.93,78.89,30.38,76.87
2026-07-10 11:00:00,2,6,36.73,93.72,30.38,90.65
2026-07-10 11:00:00,3,7,109.91,82.71,30.38,87.89
2026-07-10 11:00:00,3,8,78.51,80.19,30.38,75.19
2026-07-10 11:00:00,3,9,43.48,77.47,30.38,75.48
2026-07-10 11:00:00,4,10,73.7,73.24,30.38,77.52
2026-07-10 11:00:00,4,11,51.76,79.36,30.38,80.62
2026-07-10 11:00:00,4,12,72.5,79.25,30.38,83.73
2026-07-10 12:00:00,1,1,82.34,76.74,29.9,79.68
2026-07-10 12:00:00,1,2,59.7,81.82,29.9,79.96
2026-07-10 12:00:00,1,3,30.23,88.38,29.9,88.95
2026-07-10 12:00:00,2,4,100.25,80.25,29.9,78.15
2026-07-10 12:00:00,2,5,72.77,74.77,29.9,81.78
2026-07-10 12:00:00,2,6,34.66,80.56,29.9,71.86
2026-07-10 12:00:00,3,7,108.69,77.62,29.9,74.07
2026-07-10 12:00:00,3,8,76.36,76.69,29.9,75.82
2026-07-10 12:00:00,3,9,43.0,79.94,29.9,78.23
2026-07-10 12:00:00,4,10,74.05,71.27,29.9,71.81
2026-07-10 12:00:00,4,11,56.9,84.28,29.9,78.4
2026-07-10 12:00:00,4,12,74.23,76.13,29.9,73.42
2026-07-10 13:00:00,1,1,97.07,74.04,30.9,79.73
2026-07-10 13:00:00,1,2,66.75,89.62,30.9,90.01
2026-07-10 13:00:00,1,3,34.74,79.43,30.9,86.11
2026-07-10 13:00:00,2,4,110.88,86.66,30.9,85.5
2026-07-10 13:00:00,2,5,77.55,90.5,30.9,89.11
2026-07-10 13:00:00,2,6,42.44,85.62,30.9,84.03
2026-07-10 13:00:00,3,7,130.82,87.48,30.9,83.92
2026-07-10 13:00:00,3,8,87.07,88.41,30.9,77.97
2026-07-10 13:00:00,3,9,48.26,79.52,30.9,90.76
2026-07-10 13:00:00,4,10,85.21,80.26,30.9,81.73
2026-07-10 13:00:00,4,11,66.75,86.4,30.9,89.5
2026-07-10 13:00:00,4,12,81.7,92.79,30.9,90.8
2026-07-10 14:00:00,1,1,97.71,93.56,30.8,91.54
2026-07-10 14:00:00,1,2,62.54,92.71,30.8,89.07
2026-07-10 14:00:00,1,3,35.55,80.18,30.8,89.1
2026-07-10 14:00:00,2,4,112.1,87.74,30.8,81.96
2026-07-10 14:00:00,2,5,79.98,88.14,30.8,87.12
2026-07-10 14:00:00,2,6,40.7,86.03,30.8,85.45
2026-07-10 14:00:00,3,7,125.13,74.82,30.8,81.83
2026-07-10 14:00:00,3,8,86.25,74.6,30.8,77.66
2026-07-10 14:00:00,3,9,47.18,84.64,30.8,81.36
2026-07-10 14:00:00,4,10,82.63,80.07,30.8,79.52
2026-07-10 14:00:00,4,11,61.9,84.96,30.8,83.0
2026-07-10 14:00:00,4,12,83.77,89.7,30.8,83.06
2026-07-10 15:00:00,1,1,102.18,85.22,32.45,87.25
2026-07-10 15:00:00,1,2,68.19,93.54,32.45,90.71
2026-07-10 15:00:00,1,3,34.24,89.92,32.45,93.54
2026-07-10 15:00:00,2,4,114.19,86.26,32.45,83.81
2026-07-10 15:00:00,2,5,79.98,80.38,32.45,81.83
2026-07-10 15:00:00,2,6,39.55,85.28,32.45,88.54
2026-07-10 15:00:00,3,7,130.17,79.14,32.45,80.58
2026-07-10 15:00:00,3,8,84.74,83.0,32.45,82.51
2026-07-10 15:00:00,3,9,47.13,95.11,32.45,91.14
2026-07-10 15:00:00,4,10,87.34,85.26,32.45,93.4
2026-07-10 15:00:00,4,11,61.18,81.38,32.45,82.88
2026-07-10 15:00:00,4,12,82.5,79.27,32.45,81.08
2026-07-10 16:00:00,1,1,104.37,76.45,31.96,78.8
2026-07-10 16:00:00,1,2,66.84,79.77,31.96,81.09
2026-07-10 16:00:00,1,3,34.52,87.51,31.96,84.71
2026-07-10 16:00:00,2,4,117.23,93.35,31.96,91.1
2026-07-10 16:00:00,2,5,82.27,79.58,31.96,82.17
2026-07-10 16:00:00,2,6,39.75,82.79,31.96,84.08
2026-07-10 16:00:00,3,7,128.83,78.83,31.96,78.14
2026-07-10 16:00:00,3,8,84.62,88.25,31.96,83.74
2026-07-10 16:00:00,3,9,46.36,88.55,31.96,82.47
2026-07-10 16:00:00,4,10,83.93,93.19,31.96,88.46
2026-07-10 16:00:00,4,11,93.5,79.52,31.96,83.53
2026-07-10 16:00:00,4,12,78.84,85.01,31.96,84.34
2026-07-10 17:00:00,1,1,110.24,92.77,30.01,92.2
2026-07-10 17:00:00,1,2,75.54,97.37,30.01,98.49
2026-07-10 17:00:00,1,3,41.7,85.67,30.01,89.6
2026-07-10 17:00:00,2,4,121.44,97.61,30.01,99.08
2026-07-10 17:00:00,2,5,90.52,97.54,30.01,100
2026-07-10 17:00:00,2,6,46.07,100,30.01,94.85
2026-07-10 17:00:00,3,7,141.4,100,30.01,93.83
2026-07-10 17:00:00,3,8,94.75,97.63,30.01,98.51
2026-07-10 17:00:00,3,9,51.81,93.91,30.01,94.74
2026-07-10 17:00:00,4,10,88.98,96.24,30.01,94.88
2026-07-10 17:00:00,4,11,66.93,100,30.01,100
2026-07-10 17:00:00,4,12,86.19,95.78,30.01,96.25
2026-07-10 18:00:00,1,1,106.65,92.04,29.97,92.88
2026-07-10 18:00:00,1,2,75.94,96.34,29.97,93.84
2026-07-10 18:00:00,1,3,38.16,100,29.97,100
2026-07-10 18:00:00,2,4,121.09,100,29.97,100
2026-07-10 18:00:00,2,5,85.83,98.38,29.97,100
2026-07-10 18:00:00,2,6,45.33,100,29.97,100
2026-07-10 18:00:00,3,7,138.86,98.54,29.97,97.96
2026-07-10 18:00:00,3,8,96.68,97.96,29.97,100
2026-07-10 18:00:00,3,9,51.81,99.58,29.97,98.88
2026-07-10 18:00:00,4,10,86.57,98.72,29.97,97.88
2026-07-10 18:00:00,4,11,67.37,97.79,29.97,94.06
2026-07-10 18:00:00,4,12,96.88,87.63,29.97,90.19
2026-07-10 19:00:00,1,1,102.86,92.71,28.45,100
2026-07-10 19:00:00,1,2,74.32,96.83,28.45,95.54
2026-07-10 19:00:00,1,3,41.24,92.91,28.45,100
2026-07-10 19:00:00,2,4,115.29,98.43,28.45,100
2026-07-10 19:00:00,2,5,84.77,88.83,28.45,88.02
2026-07-10 19:00:00,2,6,47.41,100,28.45,99.75
2026-07-10 19:00:00,3,7,133.53,94.02,28.45,92.86
2026-07-10 19:00:00,3,8,95.81,89.49,28.45,93.01
2026-07-10 19:00:00,3,9,52.13,98.37,28.45,100
2026-07-10 19:00:00,4,10,87.2,93.39,28.45,92.85
2026-07-10 19:00:00,4,11,65.05,92.97,28.45,98.66
2026-07-10 19:00:00,4,12,93.25,88.97,28.45,91.02
2026-07-10 20:00:00,1,1,100.34,95.85,27.54,93.42
2026-07-10 20:00:00,1,2,71.39,96.31,27.54,99.85
2026-07-10 20:00:00,1,3,39.27,100,27.54,97.63
2026-07-10 20:00:00,2,4,114.02,100,27.54,91.2
2026-07-10 20:00:00,2,5,88.01,98.58,27.54,93.51
2026-07-10 20:00:00,2,6,46.63,92.48,27.54,92.92
2026-07-10 20:00:00,3,7,121.89,85.39,27.54,88.76
2026-07-10 20:00:00,3,8,97.88,88.56,27.54,93.47
2026-07-10 20:00:00,3,9,51.01,99.56,27.54,100
2026-07-10 20:00:00,4,10,86.78,99.9,27.54,100
2026-07-10 20:00:00,4,11,65.89,97.49,27.54,96.6
2026-07-10 20:00:00,4,12,92.3,93.67,27.54,90.8
2026-07-10 21:00:00,1,1,61.59,69.83,25.37,72.42
2026-07-10 21:00:00,1,2,45.43,68.5,25.37,63.34
2026-07-10 21:00:00,1,3,26.86,58.99,25.37,69.44
2026-07-10 21:00:00,2,4,64.46,51.11,25.37,52.38
2026-07-10 21:00:00,2,5,56.6,62.0,25.37,62.79
2026-07-10 21:00:00,2,6,28.56,65.53,25.37,59.14
2026-07-10 21:00:00,3,7,71.0,58.53,25.37,57.03
2026-07-10 21:00:00,3,8,58.08,50.16,25.37,59.11
2026-07-10 21:00:00,3,9,32.1,71.22,25.37,68.88
2026-07-10 21:00:00,4,10,48.73,77.32,25.37,71.04
2026-07-10 21:00:00,4,11,43.06,63.7,25.37,62.68
2026-07-10 21:00:00,4,12,59.73,60.88,25.37,61.44
2026-07-10 22:00:00,1,1,56.45,72.26,24.67,67.1
2026-07-10 22:00:00,1,2,50.63,66.85,24.67,66.49
2026-07-10 22:00:00,1,3,26.15,60.46,24.67,62.38
2026-07-10 22:00:00,2,4,66.84,59.42,24.67,57.13
2026-07-10 22:00:00,2,5,51.32,73.17,24.67,63.38
2026-07-10 22:00:00,2,6,30.21,64.03,24.67,66.4
2026-07-10 22:00:00,3,7,74.47,69.06,24.67,64.05
2026-07-10 22:00:00,3,8,63.97,66.37,24.67,65.86
2026-07-10 22:00:00,3,9,35.43,57.86,24.67,64.79
2026-07-10 22:00:00,4,10,56.11,60.74,24.67,64.56
2026-07-10 22:00:00,4,11,67.1,77.16,24.67,69.28
2026-07-10 22:00:00,4,12,55.98,59.6,24.67,57.96
2026-07-10 23:00:00,1,1,59.13,65.67,23.52,61.04
2026-07-10 23:00:00,1,2,46.04,68.43,23.52,62.53
2026-07-10 23:00:00,1,3,25.03,58.8,23.52,60.69
2026-07-10 23:00:00,2,4,69.6,58.67,23.52,61.88
2026-07-10 23:00:00,2,5,55.34,59.75,23.52,60.93
2026-07-10 23:00:00,2,6,28.95,61.57,23.52,67.4
2026-07-10 23:00:00,3,7,74.4,53.6,23.52,61.45
2026-07-10 23:00:00,3,8,59.44,62.28,23.52,64.07
2026-07-10 23:00:00,3,9,35.6,68.39,23.52,67.05
2026-07-10 23:00:00,4,10,46.67,63.72,23.52,66.16
2026-07-10 23:00:00,4,11,41.92,54.75,23.52,58.96
2026-07-10 23:00:00,4,12,56.32,60.05,23.52,61.98
2026-07-11 00:00:00,1,1,30.12,36.01,21.22,39.24
2026-07-11 00:00:00,1,2,17.08,19.37,21.22,26.98
2026-07-11 00:00:00,1,3,13.13,27.19,21.22,30.15
2026-07-11 00:00:00,2,4,30.96,24.28,21.22,32.01
2026-07-11 00:00:00,2,5,27.93,21.82,21.22,26.81
2026-07-11 00:00:00,2,6,13.28,31.56,21.22,27.08
2026-07-11 00:00:00,3,7,33.71,25.8,21.22,27.41
2026-07-11 00:00:00,3,8,32.58,25.21,21.22,25.98
2026-07-11 00:00:00,3,9,13.68,30.72,21.22,27.69
2026-07-11 00:00:00,4,10,26.49,20.18,21.22,26.6
2026-07-11 00:00:00,4,11,19.8,40.45,21.22,34.67
2026-07-11 00:00:00,4,12,30.73,26.11,21.22,25.6
2026-07-11 01:00:00,1,1,26.7,27.93,21.75,29.4
2026-07-11 01:00:00,1,2,18.13,27.72,21.75,28.23
2026-07-11 01:00:00,1,3,11.32,37.76,21.75,34.02
2026-07-11 01:00:00,2,4,35.18,28.15,21.75,30.14
2026-07-11 01:00:00,2,5,21.76,41.44,21.75,38.78
2026-07-11 01:00:00,2,6,15.68,19.28,21.75,25.88
2026-07-11 01:00:00,3,7,35.13,25.3,21.75,28.52
2026-07-11 01:00:00,3,8,26.08,30.47,21.75,28.07
2026-07-11 01:00:00,3,9,14.84,35.51,21.75,27.6
2026-07-11 01:00:00,4,10,22.39,26.05,21.75,25.97
2026-07-11 01:00:00,4,11,19.24,37.79,21.75,40.07
2026-07-11 01:00:00,4,12,28.13,23.82,21.75,22.68
2026-07-11 02:00:00,1,1,22.55,27.19,21.6,29.89
2026-07-11 02:00:00,1,2,20.08,29.97,21.6,33.62
2026-07-11 02:00:00,1,3,11.16,34.59,21.6,31.58
2026-07-11 02:00:00,2,4,33.27,28.62,21.6,27.89
2026-07-11 02:00:00,2,5,21.7,22.25,21.6,16.71
2026-07-11 02:00:00,2,6,13.5,24.63,21.6,27.39
2026-07-11 02:00:00,3,7,33.42,40.19,21.6,35.55
2026-07-11 02:00:00,3,8,27.65,38.54,21.6,35.99
2026-07-11 02:00:00,3,9,13.97,30.34,21.6,32.25
2026-07-11 02:00:00,4,10,20.38,41.65,21.6,38.09
2026-07-11 02:00:00,4,11,19.75,34.3,21.6,34.64
2026-07-11 02:00:00,4,12,23.81,35.14,21.6,39.3
2026-07-11 03:00:00,1,1,27.16,29.68,23.24,33.69
2026-07-11 03:00:00,1,2,16.18,27.86,23.24,25.17
2026-07-11 03:00:00,1,3,13.06,27.71,23.24,30.93
2026-07-11 03:00:00,2,4,28.58,36.61,23.24,29.77
2026-07-11 03:00:00,2,5,25.94,33.49,23.24,31.59
2026-07-11 03:00:00,2,6,16.26,24.51,23.24,26.5
2026-07-11 03:00:00,3,7,31.86,22.54,23.24,21.89
2026-07-11 03:00:00,3,8,25.92,32.9,23.24,34.1
2026-07-11 03:00:00,3,9,16.54,30.17,23.24,30.05
2026-07-11 03:00:00,4,10,21.36,23.22,23.24,24.8
2026-07-11 03:00:00,4,11,15.76,38.33,23.24,35.1
2026-07-11 03:00:00,4,12,22.11,27.83,23.24,28.04
2026-07-11 04:00:00,1,1,26.31,19.1,22.98,27.15
2026-07-11 04:00:00,1,2,20.24,27.47,22.98,30.08
2026-07-11 04:00:00,1,3,12.66,31.51,22.98,30.85
2026-07-11 04:00:00,2,4,32.89,30.54,22.98,30.66
2026-07-11 04:00:00,2,5,24.64,24.08,22.98,31.2
2026-07-11 04:00:00,2,6,13.92,30.59,22.98,29.71
2026-07-11 04:00:00,3,7,31.19,23.97,22.98,30.38
2026-07-11 04:00:00,3,8,25.29,34.99,22.98,31.72
2026-07-11 04:00:00,3,9,16.54,28.11,22.98,26.14
2026-07-11 04:00:00,4,10,29.66,25.2,22.98,24.19
2026-07-11 04:00:00,4,11,18.45,34.93,22.98,30.05
2026-07-11 04:00:00,4,12,25.51,29.54,22.98,26.0
2026-07-11 05:00:00,1,1,33.49,36.76,25.65,37.1
2026-07-11 05:00:00,1,2,21.79,31.33,25.65,26.31
2026-07-11 05:00:00,1,3,10.1,41.75,25.65,43.27
2026-07-11 05:00:00,2,4,28.44,36.17,25.65,27.56
2026-07-11 05:00:00,2,5,25.88,31.21,25.65,30.47
2026-07-11 05:00:00,2,6,11.54,26.19,25.65,24.98
2026-07-11 05:00:00,3,7,36.05,27.26,25.65,21.91
2026-07-11 05:00:00,3,8,28.01,33.12,25.65,34.55
2026-07-11 05:00:00,3,9,15.7,29.93,25.65,29.88
2026-07-11 05:00:00,4,10,50.76,39.75,25.65,30.24
2026-07-11 05:00:00,4,11,20.81,32.5,25.65,29.62
2026-07-11 05:00:00,4,12,29.37,24.11,25.65,28.57
2026-07-11 06:00:00,1,1,36.48,37.11,25.2,35.5
2026-07-11 06:00:00,1,2,28.48,31.66,25.2,33.72
2026-07-11 06:00:00,1,3,17.25,41.43,25.2,43.28
2026-07-11 06:00:00,2,4,41.86,29.62,25.2,32.43
2026-07-11 06:00:00,2,5,34.82,37.36,25.2,34.99
2026-07-11 06:00:00,2,6,17.73,43.74,25.2,41.86
2026-07-11 06:00:00,3,7,50.24,41.14,25.2,39.15
2026-07-11 06:00:00,3,8,40.01,35.29,25.2,36.11
2026-07-11 06:00:00,3,9,21.25,44.42,25.2,43.49
2026-07-11 06:00:00,4,10,30.22,35.58,25.2,37.18
2026-07-11 06:00:00,4,11,25.94,42.65,25.2,37.59
2026-07-11 06:00:00,4,12,39.33,26.15,25.2,36.29
2026-07-11 07:00:00,1,1,36.14,29.45,25.06,35.36
2026-07-11 07:00:00,1,2,28.54,36.34,25.06,39.26
2026-07-11 07:00:00,1,3,15.17,33.78,25.06,37.12
2026-07-11 07:00:00,2,4,44.52,43.25,25.06,42.73
2026-07-11 07:00:00,2,5,34.94,22.01,25.06,25.75
2026-07-11 07:00:00,2,6,17.26,44.79,25.06,41.32
2026-07-11 07:00:00,3,7,49.14,45.78,25.06,45.85
2026-07-11 07:00:00,3,8,36.35,30.97,25.06,32.09
2026-07-11 07:00:00,3,9,23.72,35.06,25.06,38.59
2026-07-11 07:00:00,4,10,30.3,43.5,25.06,40.5
2026-07-11 07:00:00,4,11,27.17,40.42,25.06,39.06
2026-07-11 07:00:00,4,12,35.28,49.58,25.06,49.74
2026-07-11 08:00:00,1,1,41.4,44.92,26.94,44.91
2026-07-11 08:00:00,1,2,29.53,41.81,26.94,40.94
2026-07-11 08:00:00,1,3,15.19,25.97,26.94,30.34
2026-07-11 08:00:00,2,4,38.95,40.72,26.94,46.31
2026-07-11 08:00:00,2,5,32.3,48.12,26.94,44.26
2026-07-11 08:00:00,2,6,18.15,36.61,26.94,35.76
2026-07-11 08:00:00,3,7,54.03,43.89,26.94,40.38
2026-07-11 08:00:00,3,8,34.39,33.39,26.94,40.05
2026-07-11 08:00:00,3,9,20.94,29.57,26.94,29.21
2026-07-11 08:00:00,4,10,35.71,40.87,26.94,42.58
2026-07-11 08:00:00,4,11,26.73,36.12,26.94,38.33
2026-07-11 08:00:00,4,12,36.08,35.15,26.94,30.29
2026-07-11 09:00:00,1,1,57.92,53.03,28.84,54.52
2026-07-11 09:00:00,1,2,41.48,50.69,28.84,46.49
2026-07-11 09:00:00,1,3,23.21,58.64,28.84,56.21
2026-07-11 09:00:00,2,4,66.79,62.1,28.84,59.71
2026-07-11 09:00:00,2,5,46.5,53.18,28.84,60.71
2026-07-11 09:00:00,2,6,22.31,59.64,28.84,55.29
2026-07-11 09:00:00,3,7,75.26,58.09,28.84,56.82
2026-07-11 09:00:00,3,8,55.31,50.19,28.84,55.11
2026-07-11 09:00:00,3,9,28.42,59.06,28.84,53.33
2026-07-11 09:00:00,4,10,53.06,55.38,28.84,51.17
2026-07-11 09:00:00,4,11,38.98,53.18,28.84,53.3
2026-07-11 09:00:00,4,12,49.79,49.5,28.84,46.33
2026-07-11 10:00:00,1,1,64.91,46.79,31.6,45.77
2026-07-11 10:00:00,1,2,42.51,38.21,31.6,46.08
2026-07-11 10:00:00,1,3,23.4,53.82,31.6,54.91
2026-07-11 10:00:00,2,4,69.72,62.88,31.6,63.19
2026-07-11 10:00:00,2,5,52.36,55.22,31.6,53.24
2026-07-11 10:00:00,2,6,28.38,59.48,31.6,57.99
2026-07-11 10:00:00,3,7,78.6,50.91,31.6,51.74
2026-07-11 10:00:00,3,8,52.63,55.02,31.6,58.47
2026-07-11 10:00:00,3,9,30.87,43.29,31.6,48.34
2026-07-11 10:00:00,4,10,54.11,58.49,31.6,63.76
2026-07-11 10:00:00,4,11,40.12,46.99,31.6,44.84
2026-07-11 10:00:00,4,12,49.96,58.6,31.6,59.78
2026-07-11 11:00:00,1,1,61.93,56.71,31.12,56.11
2026-07-11 11:00:00,1,2,40.91,48.92,31.12,44.67
2026-07-11 11:00:00,1,3,19.61,58.9,31.12,52.63
2026-07-11 11:00:00,2,4,73.66,51.99,31.12,54.35
2026-07-11 11:00:00,2,5,50.15,52.64,31.12,60.29
2026-07-11 11:00:00,2,6,26.14,45.15,31.12,47.58
2026-07-11 11:00:00,3,7,81.74,66.17,31.12,61.63
2026-07-11 11:00:00,3,8,50.62,43.16,31.12,45.53
2026-07-11 11:00:00,3,9,45.09,56.46,31.12,58.68
2026-07-11 11:00:00,4,10,54.87,55.47,31.12,54.05
2026-07-11 11:00:00,4,11,41.04,49.44,31.12,52.08
2026-07-11 11:00:00,4,12,51.21,38.04,31.12,48.96
2026-07-11 12:00:00,1,1,60.31,59.3,30.9,57.14
2026-07-11 12:00:00,1,2,40.97,61.03,30.9,55.76
2026-07-11 12:00:00,1,3,23.06,51.53,30.9,49.81
2026-07-11 12:00:00,2,4,69.6,52.82,30.9,52.15
2026-07-11 12:00:00,2,5,51.75,55.47,30.9,54.8
2026-07-11 12:00:00,2,6,25.86,58.34,30.9,52.52
2026-07-11 12:00:00,3,7,78.16,58.29,30.9,59.86
2026-07-11 12:00:00,3,8,52.43,54.41,30.9,55.59
2026-07-11 12:00:00,3,9,30.09,58.46,30.9,53.27
2026-07-11 12:00:00,4,10,54.84,61.87,30.9,59.5
2026-07-11 12:00:00,4,11,35.19,64.63,30.9,60.16
2026-07-11 12:00:00,4,12,54.01,61.33,30.9,55.86
2026-07-11 13:00:00,1,1,64.27,63.54,30.96,62.8
2026-07-11 13:00:00,1,2,47.2,59.83,30.96,62.6
2026-07-11 13:00:00,1,3,24.35,64.12,30.96,60.19
2026-07-11 13:00:00,2,4,78.95,58.35,30.96,57.99
2026-07-11 13:00:00,2,5,56.22,49.94,30.96,55.17
2026-07-11 13:00:00,2,6,27.89,51.67,30.96,58.59
2026-07-11 13:00:00,3,7,88.35,59.46,30.96,57.64
2026-07-11 13:00:00,3,8,56.2,67.45,30.96,62.09
2026-07-11 13:00:00,3,9,31.13,53.72,30.96,55.4
2026-07-11 13:00:00,4,10,59.54,71.58,30.96,61.11
2026-07-11 13:00:00,4,11,40.57,60.17,30.96,59.82
